#	k (MeV)			C (HAL QCD)		C (Florit)		C (Reduced Florit)		C(No FF)		C (Fixed FF)		C (Free FF)
   74.957066102726998        1.2771066344990001       0.58950459569187497       0.64639815653750010        1.3513228366540000        2.1275165355922496        1.4531493712335002     
   76.698410021409003        1.2510810942310000       0.59440166514975001       0.65044515274625003        1.3386930262571251        2.0494846221331251        1.4151198821506252     
   78.439794398559997        1.2265944230440000       0.59938574898175001       0.65458932078112508        1.3264884604686249        1.9768304232406249        1.3795736849565001     
   80.181216598136999        1.2035651831409999       0.60444099252950001       0.65881432790049999        1.3146842462978749        1.9091333520888751        1.3463436380568750     
   81.922674208177000        1.1819217822600001       0.60955887911375006       0.66311125379700009        1.3032639857731250        1.8460174506563749        1.3152811382515002     
   83.664165017488997        1.1615955354620000       0.61473131179362495       0.66747166321700002        1.2922126871088750        1.7871404394490000        1.2862482241603750     
   85.405686995192994        1.1425153289500001       0.61994530993787500       0.67188229448824999        1.2815113127917499        1.7321848775241251        1.2591113939637502     
   87.147238272710993        1.1246287668730000       0.62520419959750007       0.67634624281087496        1.2711578405052499        1.6808762442641250        1.2337620047183750     
   88.888817127877999        1.1078702187609999       0.63049571334737498       0.68085105381712507        1.2611352499983750        1.6329483009722501        1.2100836589341251     
   90.630421970873996        1.0921820039810000       0.63581323424687497       0.68538996195875002        1.2514326684713750        1.5881619179003750        1.1879728042286251     
   92.372051331757007        1.0775090077720000       0.64115047692012506       0.68995656663512506        1.2420399656298748        1.5462976178083749        1.1673328315250000     
   94.113703849374005        1.0637985607710001       0.64650143627599999       0.69454477648462509        1.2329476274017499        1.5071536305768749        1.1480734955553751     
   95.855378261479004        1.0509963858300000       0.65185640647262488       0.69914482439687498        1.2241427096642501        1.4705402306346249        1.1301064544811250     
   97.597073395913995        1.0390625107780000       0.65721796774550001       0.70375925080224999        1.2156247684117498        1.4362942281981250        1.1133608210613750     
   99.338788162713001        1.0279471310349999       0.66257692414012492       0.70837883823299996        1.2073817484777500        1.4042535744567499        1.0977587039352501     
   101.08052154702300        1.0176065948610000       0.66792836416000001       0.71299866914400001        1.1994060019941251        1.3742722327457499        1.0832309069262500     
   102.82227260274200        1.0079992735970000       0.67326760615537506       0.71761406874475009        1.1916901975951248        1.3462150605186252        1.0697125447380000     
   104.56404044679900       0.99908548249600004       0.67859019346512495       0.72222059788599990        1.1842272847733750        1.3199568519457499        1.0571427368302500     
   106.30582425398700       0.99082743724699995       0.68389192407750010       0.72681408068462505        1.1770104975417499        1.2953815130987500        1.0454643614543750     
   108.04762325230600       0.98318911181900004       0.68916878008287497       0.73139053217487504        1.1700332621103751        1.2723812235525001        1.0346237326637500     
   109.78943671873699       0.97613334176699995       0.69441410083312505       0.73594332987912492        1.1632863520365000        1.2508529184311250        1.0245675419335001     
   111.53126397542400       0.96963323955199998       0.69963006615750001       0.74047469559037493        1.1567693566862500        1.2307091486489998        1.0152541287646251     
   113.27310438619800       0.96365484728700002       0.70481041488399998       0.74497841267412501        1.1504733879283751        1.2118602369598750        1.0066360037910000     
   115.01495735342399       0.95816857507400000       0.70995194679112505       0.74945132691712502        1.1443925727178750        1.1942252712845001       0.99867117086049995     
   116.75682231512801       0.95314628707399995       0.71505166997174996       0.75389049295062494        1.1385211932580002        1.1777287915476251       0.99132010870525000     
   118.49869874237100       0.94856120026500002       0.72010675861275009       0.75829313120937503        1.1328536394121249        1.1623003297868750       0.98454557591125003     
   120.24058613686501       0.94438785715200002       0.72511458236924997       0.76265665658887505        1.1273844342463750        1.1478740602553752       0.97831249924000008     
   121.98248402877900       0.94060204301399997       0.73007267792562502       0.76697864940837501        1.1221082030985001        1.1343884261496249       0.97258781486174994     
   123.72439197473800       0.93718072679700004       0.73497874189912504       0.77125684778449999        1.1170196650139999        1.1217858185306251       0.96734034076425002     
   125.46630955598600       0.93410203911300005       0.73983065848012508       0.77548917482337498        1.1121136598611250        1.1100123177946251       0.96254069289424993     
   127.20823637670200       0.93134517948100004       0.74462645408550010       0.77967369289150001        1.1073851031610000        1.0990173871638749       0.95816113658024993     
   128.95017206245299       0.92889040005199996       0.74936432619712501       0.78380863212400009        1.1028290157230001        1.0887536629997498       0.95417551975037507     
   130.69211625876400       0.92671695471700000       0.75404063540162491       0.78789038216899998        1.0984385169687501        1.0791747286770002       0.95055717633824999     
   132.43406862981001       0.92481096686999997       0.75865781391287501       0.79192140046799997        1.0942127351896249        1.0702428234911250       0.94728675265600004     
   134.17602885720200       0.92315356030499995       0.76321253513275000       0.79589838157712500        1.0901449792001250        1.0619168293427501       0.94434030075187503     
   135.91799663887400       0.92172866699000000       0.76770355804237500       0.79982010137224990        1.0862305851593750        1.0541599474682499       0.94169705212150001     
   137.65997168804699       0.92052107137899997       0.77212980617412497       0.80368549582162496        1.0824649983138750        1.0469376236047498       0.93933743111074997     
   139.40195373227601       0.91951631568900005       0.77649030562900001       0.80749359884812499        1.0788437140735001        1.0402173447753749       0.93724293206187492     
   141.14394251256400       0.91870071463699998       0.78078423076462511       0.81124358784912498        1.0753623270977499        1.0339685551911251       0.93539610850424992     
   142.88593778254400       0.91806129260199998       0.78501087055737495       0.81493474993037496        1.0720165013513749        1.0281625032787500       0.93378048706225014     
   144.62793930771801       0.91758575101800000       0.78916962357450005       0.81856647674674998        1.0688019691202499        1.0227721268066250       0.93238051366050001     
   146.36994686474901       0.91726245209000001       0.79326000770537508       0.82213827412374996        1.0657145450761250        1.0177719614177501       0.93118151795437498     
   148.11196024080800       0.91708038633300004       0.79728165230612502       0.82564975411262509        1.0627501230921250        1.0131380394596250       0.93016966329924999     
   149.85397923296100       0.91702913335100000       0.80123428219962500       0.82910061892687503        1.0599046652216249        1.0088477878353750       0.92933189147950002     
   151.59600364760101       0.91709885074999997       0.80511772861012498       0.83249067183412495        1.0571742178774999        1.0048799592996249       0.92865589702175000     
   153.33803329991900       0.91728022818099997       0.80893190405350002       0.83581979203624990        1.0545548922237500        1.0012145336335001       0.92813006787375008     
   155.08006801340801       0.91756448609899999       0.81267682092950000       0.83908795328100005        1.0520428884542501       0.99783266789087499       0.92774347198749996     
   156.82210761940499       0.91794332776499998       0.81635256240549992       0.84229519480562509        1.0496344725298750       0.99471660381362503       0.92748579819487498     
   158.56415195665701       0.91840771343000005       0.81995807461962500       0.84544041362900002        1.0473247742977501       0.99184840098087501       0.92734612020800000     
   160.30620087092200       0.91895274089900003       0.82349606450849988       0.84852626251299990        1.0451126912533750       0.98921477959025006       0.92731776787987497     
   162.04825421458699       0.91957025045999996       0.82696562129725004       0.85155177162200002        1.0429935159017500       0.98679969053687500       0.92739092361599995     
   163.79031184632100       0.92025370988099997       0.83036711743787506       0.85451724966324993        1.0409638424196248       0.98458916822499998       0.92755749956037503     
   165.53237363074300       0.92099699017799996       0.83370099974387490       0.85742307526137496        1.0390203632952502       0.98257007658750006       0.92780990620637505     
   167.27443943810701       0.92179432299099995       0.83696776161587494       0.86026966944950001        1.0371598467733751       0.98073003891587496       0.92814100319074999     
   169.01650914402100       0.92264029883700005       0.84016795564925006       0.86305750857287511        1.0353791543247499       0.97905741058099993       0.92854409149075001     
   170.75858262916600       0.92352984677200001       0.84330218719800010       0.86578711816175002        1.0336752386426251       0.97754123499750001       0.92901288751587496     
   172.50065977904299       0.92445821192199995       0.84637110536162496       0.86845906424462505        1.0320451386301250       0.97617119914224992       0.92954149548624998     
   174.24274048373300       0.92542093855499996       0.84937539905949999       0.87107394975600005        1.0304859789615000       0.97493759613400000       0.93012438573962508     
   175.98482463766700       0.92641386233300005       0.85231580186149991       0.87363241969612504        1.0289949778958749       0.97383129841662508       0.93075638257362503     
   177.72691213941701       0.92743309147300002       0.85519308525487503       0.87613515471962500        1.0275694430286251       0.97284372113124995       0.93143264129375014     
   179.46900289149201       0.92847497946900004       0.85800804302175004       0.87858285582712492        1.0262067576311251       0.97196677825900002       0.93214861713312502     
   181.21109680014999       0.92953613882099995       0.86076151612987495       0.88097626953499997        1.0249044070515001       0.97119288085425004       0.93290007540425002     
   182.95319377522000       0.93061339852100000       0.86345436087037508       0.88331615628300009        1.0236599479121249       0.97051488006950004       0.93368304566787497     
   184.69529372993199       0.93170382139700003       0.86608747633912508       0.88560331814725002        1.0224710362825000       0.96992607098449990       0.93449383596137492     
   186.43739658075901       0.93280465310899996       0.86866176301600007       0.88783855761112496        1.0213353866043751       0.96942012896375007       0.93532897887300004     
   188.17950224726701       0.93391335462199998       0.87117816426937500       0.89002271924287490        1.0202508133072501       0.96899113032962503       0.93618526129099999     
   189.92161065197399       0.93502755640500002       0.87363762901812503       0.89215665248025000        1.0192151933745000       0.96863349552187494       0.93705967603074991     
   191.66372172021300       0.93614507171700001       0.87604113291537500       0.89424123291324997        1.0182264873172500       0.96834199207750005       0.93794943272612497     
   193.40583538000999       0.93726387534800004       0.87838966442062505       0.89627734841524997        1.0172827249825001       0.96811170374199995       0.93885193432587499     
   195.14795156195800       0.93838208946900004       0.88068421742875014       0.89826589181462513        1.0163819979257500       0.96793800732599999       0.93976476083650007     
   196.89007019910900       0.93949798859000000       0.88292580249024999       0.90020777211850000        1.0155224704420001       0.96781656927987503       0.94068567232900002     
   198.63219122686101       0.94060999250699995       0.88511544551487509       0.90210391322325001        1.0147023781850000       0.96774333081874997       0.94161260007412495     
   200.37431458286099       0.94171663680200002       0.88725416356737508       0.90395522968562503        1.0139200040171250       0.96771447112225006       0.94254361534437492     
   202.11644020690500       0.94281659118500005       0.88934298810287493       0.90576264994412492        1.0131737014644999       0.96772641889150002       0.94347694621700007     
   203.85856804084500       0.94390864528800000       0.89138295527762501       0.90752710661262492        1.0124618854152501       0.96777583180950000       0.94441096193387497     
   205.60069802850600       0.94499100870499997       0.89337441021237507       0.90924884073650003        1.0117823369295000       0.96785889068662501       0.94534347164825006     
   207.34283011560100       0.94606404941699995       0.89531974937750003       0.91093014418362506        1.0111349463198751       0.96797403239612501       0.94627446165475004     
   209.08496424965099       0.94712618456499997       0.89721931514675002       0.91257125422912511        1.0105176085116250       0.96811783553399988       0.94720198510450004     
   210.82710037991100       0.94817660345499999       0.89907412243837492       0.91417308024699995        1.0099289505686251       0.96828773864800000       0.94812488403612494     
   212.56923845730199       0.94921459840900002       0.90088519312937498       0.91573653820637502        1.0093676670180001       0.96848136664262496       0.94904211937262506     
   214.31137843433800       0.95023953246100001       0.90265352727987491       0.91726252200199998        1.0088324919596250       0.96869649430262506       0.94995273783949996     
   216.05352026506699       0.95125084528699999       0.90438011260287499       0.91875191306512505        1.0083222093411250       0.96893104832662491       0.95085587720862497     
   217.79566390500500       0.95224805894900000       0.90606593378712508       0.92020558985025003        1.0078356629561251       0.96918310940024988       0.95175077142325004     
   219.53780931108199       0.95323075732499996       0.90771195559137507       0.92162441111849991        1.0073717400168749       0.96945088818549996       0.95263672948625000     
   221.27995644158301       0.95419859169300003       0.90931913215387494       0.92300922546262498        1.0069293807172499       0.96973272763037499       0.95351314052787495     
   223.02210525609701       0.95515127584899995       0.91088840594574993       0.92436087048450000        1.0065075771561252       0.97002709500862494       0.95437946848299993     
   224.76425571546400       0.95608856405999998       0.91242068962449996       0.92568015488537503        1.0061053548600001       0.97033255691787490       0.95523522960074991     
   226.50640778173300       0.95701027672600003       0.91391689567524992       0.92696788835037502        1.0057218017715002       0.97064780214887503       0.95608001771399997     
   228.24856141810699       0.95791627199499996       0.91537791203487495       0.92822485740275007        1.0053560428820001       0.97097161059887493       0.95691347544799998     
   229.99071658890600       0.95880644777900004       0.91680460814062492       0.92945183167812506        1.0050072449670000       0.97130285271662498       0.95773529585362493     
   231.73287325952401       0.95968074613800003       0.91819784329350007       0.93064957249462499        1.0046746233269999       0.97164049139387498       0.95854522638874995     
   233.47503139638701       0.96053913562700000       0.91955845292937499       0.93181881929837496        1.0043574261502499       0.97198356191587498       0.95934305085975002     
   235.21719096691299       0.96138163136300003       0.92088727247725000       0.93296031367475007        1.0040549562326251       0.97233118971749999       0.96012860906999997     
   236.95935193948301       0.96220824846800002       0.92218509442925001       0.93407475652575001        1.0037665257087500       0.97268254158462497       0.96090174981849996     
   238.70151428339699       0.96301904581900000       0.92345271550074992       0.93516285530562504        1.0034915007482501       0.97303686725124994       0.96166237420150003     
   240.44367796884700       0.96381410301399995       0.92469091675250015       0.93622530417350003        1.0032292791311250       0.97339347427587497       0.96241041209287492     
   242.18584296688101       0.96459350623999995       0.92590045233000007       0.93726277272250003        1.0029792764402501       0.97375171191925003       0.96314580753949997     
   243.92800924937700       0.96535736379500003       0.92708206752474998       0.93827592398674997        1.0027409416230000       0.97411098473237501       0.96386853376937509     
   245.67017678900700       0.96610580711100003       0.92823650200724994       0.93926541759174997        1.0025137578432499       0.97447075175025000       0.96457859372087495     
   247.41234555921599       0.96683896467800001       0.92936446561437502       0.94023188541362501        1.0022972160527499       0.97483049866725002       0.96527599346187487     
   249.15451553418799       0.96755698170100002       0.93046665951175000       0.94117595259137499        1.0020908341561250       0.97518975583724998       0.96596076135299991     
   250.89668668882899       0.96826002760300001       0.93154378487525002       0.94209824603712500        1.0018941639515000       0.97554810421849991       0.96663295507687486     
   252.63885899873199       0.96894826393000000       0.93259651165374990       0.94299936301037501        1.0017067584302501       0.97590514182437504       0.96729262908975000     
   254.38103244016199       0.96962186027800001       0.93362549507162496       0.94387988742762496        1.0015281871147499       0.97626049828624994       0.96793985012812500     
   256.12320699002800       0.97028101388300003       0.93463139555425001       0.94474040959775007        1.0013580551181249       0.97661385320287508       0.96857471642287507     
   257.86538262586498       0.97092590550600000       0.93561483474350005       0.94558148205375003        1.0011959585865000       0.97696489086874994       0.96919731324412506     
   259.60755932580901       0.97155673776800000       0.93657643383012501       0.94640365772312507        1.0010415227191249       0.97731333757000005       0.96980775095462501     
   261.34973706858000       0.97217371732000002       0.93751679562275003       0.94720747185824994        1.0008943837638751       0.97765894280837506       0.97040614694549998     
   263.09191583346200       0.97277706619700000       0.93843651577650000       0.94799345315587491        1.0007542003667500       0.97800148980637513       0.97099263681712500     
   264.83409560028201       0.97336699925799997       0.93933616013337495       0.94876210102187497        1.0006206311695001       0.97834077219012494       0.97156735169637498     
   266.57627634939701       0.97394374741300005       0.94021628791825007       0.94951390873887498        1.0004933583590001       0.97867661654012506       0.97213044139200000     
   268.31845806167200       0.97450754811600004       0.94107744233925006       0.95024935406012501        1.0003720786435000       0.97900887227437494       0.97268206486862496     
   270.06064071846799       0.97505863686700001       0.94192014235150001       0.95096889102774995        1.0002564953701250       0.97933740261687507       0.97322238177374998     
   271.80282430162202       0.97559726409600001       0.94274490000912503       0.95167296739825002        1.0001463361416252       0.97966210099387507       0.97375156938124996     
   273.54500879343402       0.97612367888999996       0.94355220486712499       0.95236200916237501        1.0000413373528749       0.97998287430537490       0.97426980640237493     
   275.28719417665297       0.97663813526300003       0.94434253116449995       0.95303642787437504       0.99994125132562506       0.98029964878775000       0.97477727936424996     
   277.02938043445999       0.97714089881900001       0.94511634562887503       0.95369662861725002       0.99984585384874991       0.98061237627437503       0.97527418939012500     
   278.77156755046002       0.97763221795099997       0.94587408001850004       0.95434298273274998       0.99975491621362500       0.98092100499925006       0.97576072350199994     
   280.51375550866197       0.97811236181700001       0.94661617065199999       0.95497586753512498       0.99966824398650000       0.98122551718412498       0.97623709270762493     
   282.25594429347001       0.97858159261500000       0.94734303237962503       0.95559564047700007       0.99958564996225008       0.98152590090362501       0.97670350434725006     
   283.99813388967198       0.97904015201600003       0.94805504684825004       0.95620262758512498       0.99950694115787497       0.98182213609912505       0.97716014858112499     
   285.74032428242799       0.97948831537400005       0.94875261860024995       0.95679717972312506       0.99943197342062495       0.98211424833699990       0.97760725261049997     
   287.48251545725401       0.97992631582400003       0.94943610108774990       0.95737959874075007       0.99936057575112502       0.98240223243574998       0.97804500474699996     
   289.22470740001802       0.98035441305500004       0.95010586732725000       0.95795020822925014       0.99929261911562495       0.98268612073549999       0.97847362311200003     
   290.96690009692702       0.98077283723999997       0.95076225561649996       0.95850929930099993       0.99922796020850002       0.98296592649512504       0.97889329944087500     
   292.70909353451401       0.98118182733000003       0.95140560948124997       0.95905717056562501       0.99916647939375003       0.98324168163274994       0.97930423721462501     
   294.45128769963100       0.98158130339399996       0.95203595147237507       0.95959380189524990       0.99910775250412498       0.98351310848724993       0.97970632377887501     
   296.19348257944102       0.98197208924199997       0.95265420702287495       0.96012007822437506       0.99905227275125008       0.98378084185337500       0.98010035272412499     
   297.93567816140700       0.98235408584200001       0.95326037882762504       0.96063596381712502       0.99899962328462499       0.98404460179637498       0.98048619701137496     
   299.67787443328200       0.98272749883900001       0.95385477504912508       0.96114173032149997       0.99894970373087499       0.98430442057674994       0.98086403618537499     
   301.42007138310299       0.98309251764399996       0.95443768878725010       0.96163763605787500       0.99890240821699994       0.98456032115637493       0.98123403514074992     
   303.16226899918303       0.98344933349100006       0.95500941621962498       0.96212394394387502       0.99885764230524998       0.98481233468712503       0.98159636184787513     
   304.90446727009999       0.98379811906699999       0.95557023603237501       0.96260090068924997       0.99881530149650000       0.98506047961012499       0.98195116666362492     
   306.64666618469403       0.98413904579500000       0.95612042622924998       0.96306875335674991       0.99877528739050003       0.98530477844537501       0.98229859930925001     
   308.38886573205400       0.98447228286199995       0.95666026245475000       0.96352774743362501       0.99873750566737496       0.98554525637037504       0.98263880761599998     
   310.13106590151801       0.98479799610100005       0.95719001597937492       0.96397812456675003       0.99870186400262506       0.98578193971137495       0.98297193617075007     
   311.87326668266002       0.98511633468899995       0.95770993935612503       0.96442010799025002       0.99866825792449998       0.98601484231449998       0.98329811281687496     
   313.61546806528497       0.98542745883700000       0.95822029297400002       0.96485392886600008       0.99863659780699998       0.98624399296400000       0.98361747619500006     
   315.35767003942402       0.98573152484500004       0.95872132894875006       0.96527980999825003       0.99860679339412506       0.98646942023537498       0.98393016071299999     
   317.09987259532897       0.98602868005300004       0.95921328492487501       0.96569795949724990       0.99857874838912508       0.98669114730524998       0.98423629146049996     
   318.84207572346298       0.98631908752999997       0.95969640771412501       0.96610859431612495       0.99855238497749998       0.98690921657074993       0.98453600892900006     
   320.58427941449600       0.98660288529700002       0.96017091158337498       0.96651189848887498       0.99852760304512511       0.98712364884425008       0.98482942831037512     
   322.32648365930100       0.98688024373200001       0.96063703491762498       0.96690807979637494       0.99850433776199998       0.98733450079112506       0.98511669703987503     
   324.06868844894598       0.98715130423200004       0.96109497835387492       0.96729730793750002       0.99848249856662497       0.98754180365912503       0.98539793363075001     
   325.81089377469198       0.98741622945399998       0.96154495475299995       0.96767976459462501       0.99846201987299987       0.98774561361912505       0.98567327812912509     
   327.55309962798299       0.98767518079100003       0.96198716665624995       0.96805562102499998       0.99844283910075005       0.98794598936237499       0.98594286982337498     
   329.29530600044700       0.98792830506300000       0.96242179325587507       0.96842502519375007       0.99842488401437512       0.98814297891775005       0.98620683419262489     
   331.03751288388702       0.98817576914799998       0.96284902555187513       0.96878813713362499       0.99840810802762503       0.98833665440387497       0.98646531778262503     
   332.77972027027698       0.98841772713999998       0.96326903430512489       0.96914509710474994       0.99839245804749999       0.98852707929512507       0.98671845560987514     
   334.52192815175999       0.98865433349099996       0.96368198419437501       0.96949603998737499       0.99837788827662499       0.98871432164687501       0.98696638452324992     
   336.26413652063798       0.98888574171300003       0.96408803372124996       0.96984109540837504       0.99836435951212499       0.98889845283949995       0.98720924209575001     
   338.00634536937798       0.98911211209899996       0.96448734428424998       0.97018039703112491       0.99835184737150007       0.98907955530424996       0.98744717448737496     
   339.74855469059497       0.98933357146300005       0.96488004134887495       0.97051404393125007       0.99834030242274996       0.98925768221312504       0.98768029628012488     
   341.49076447705897       0.98955027002700002       0.96526627282200006       0.97084215913350003       0.99832970732562498       0.98943291426899993       0.98790874740900003     
   343.23297472168503       0.98976234414099995       0.96564617321650004       0.97116485391912499       0.99832003964762506       0.98960532227062492       0.98813265585837495     
   344.97518541753101       0.98996992541700002       0.96601987416724988       0.97148223842737502       0.99831128093687505       0.98977497604099995       0.98835214671924998     
   346.71739655779601       0.99017312926599999       0.96638749421075010       0.97179441148562495       0.99830340502875003       0.98994193270724995       0.98856733058875013     
