#	k (MeV)			C (HAL QCD)		C (Florit)		C (Reduced Florit)		C(No FF)		C (Fixed FF)		C (Free FF)
   74.957066102726998        1.4170956037360001       0.54100779352974993       0.59361819845437491        1.2233303745526249        2.3787076670665002        1.6091129915092499     
   76.698410021409003        1.3806713429199999       0.54694207917375004       0.59895351633200000        1.2171965902421249        2.2813311905929998        1.5585342925195000     
   78.439794398559997        1.3465043944930000       0.55290944259187502       0.60431763601374999        1.2111040491801250        2.1909569874596251        1.5114488614175001     
   80.181216598136999        1.3144678697909999       0.55890489865587500       0.60970604213250001        1.2050590884702501        2.1070084247447500        1.4676026459163749     
   81.922674208177000        1.2844415666100000       0.56492353787687499       0.61511428956725001        1.1990677378891250        2.0289658042402499        1.4267632234777499     
   83.664165017488997        1.2563117143460001       0.57096053291250004       0.62053800936637504        1.1931357152216251        1.9563597079560000        1.3887175888482501     
   85.405686995192994        1.2299707037859999       0.57701114506550000       0.62597291472687500        1.1872684229942498        1.8887652337228751        1.3532702073536251     
   87.147238272710993        1.2053168086980000       0.58307073023924993       0.63141480640162495        1.1814709459755000        1.8257969894796249        1.3202412973684998     
   88.888817127877999        1.1822539045539999       0.58913474456987502       0.63685957782375002        1.1757480497433748        1.7671047336345000        1.2894653110893750     
   90.630421970873996        1.1606911887780000       0.59519874959987495       0.64230321976687499        1.1701041801463750        1.7123695687321252        1.2607895872472501     
   92.372051331757007        1.1405429056590000       0.60125841707149996       0.64774182465774999        1.1645434638258751        1.6613006093888749        1.2340731535382499     
   94.113703849374005        1.1217280782850001       0.60730953330975002       0.65317159047675000        1.1590697093569999        1.6136320587518749        1.2091856599461250     
   95.855378261479004        1.1041702492240000       0.61334800314212501       0.65858882421849996        1.1536864097717501        1.5691206369908750        1.1860064262701251     
   97.597073395913995        1.0877972311910000       0.61936985343825002       0.66398994501125008        1.1483967457320001        1.5275433145755000        1.1644235902107500     
   99.338788162713001        1.0725408683100000       0.62537123617950008       0.66937148675462499        1.1432035897060000        1.4886953096867499        1.1443333438421250     
   101.08052154702300        1.0583368086039999       0.63134843118137496       0.67473010046850002        1.1381095111012500        1.4523883153341250        1.1256392479649999     
   102.82227260274200        1.0451242876580000       0.63729784840687498       0.68006255627074996        1.1331167825087500        1.4184489260886251        1.1082516151533750     
   104.56404044679900        1.0328459236459999       0.64321602987300008       0.68536574495475000        1.1282273865201251        1.3867172399622500        1.0920869539791251     
   106.30582425398700        1.0214475233639999       0.64909965121012503       0.69063667927412498        1.1234430236355002        1.3570456127386250        1.0770674671560001     
   108.04762325230600        1.0108778991030001       0.65494552297525011       0.69587249504925008        1.1187651209841252        1.3292975460399998        1.0631205977227500     
   109.78943671873699        1.0010886959850001       0.66075059149025006       0.70107045179825001        1.1141948416748750        1.3033466935114999        1.0501786180766248     
   111.53126397542400       0.99203422928100005       0.66651193950762511       0.70622793327837496        1.1097330948372499        1.2790759702216250        1.0381782571263751     
   113.27310438619800       0.98367133136499996       0.67222678659537505       0.71134244778000000        1.1053805462805000        1.2563767533999999        1.0270603614696250     
   115.01495735342399       0.97595920774000000       0.67789248922062506       0.71641162816499993        1.1011376295418751        1.2351481639522501        1.0167695871559999     
   116.75682231512801       0.96885930179099999       0.68350654062200000       0.72143323174725005        1.0970045572776250        1.2152964193882501        1.0072541187245001     
   118.49869874237100       0.96233516763299998       0.68906657048462505       0.72640514000899992        1.0929813328947500        1.1967342500391251       0.99846541281962498     
   120.24058613686501       0.95635235074799996       0.69457034438262499       0.73132535812749999        1.0890677622361251        1.1793803716090001       0.99035796384950003     
   121.98248402877900       0.95087827591600005       0.70001576302312496       0.73619201433624992        1.0852634653361251        1.1631590078061249       0.98288908954662502     
   123.72439197473800       0.94588214193999998       0.70540086132025004       0.74100335915475002        1.0815678879580000        1.1479994576702501       0.97601873444550002     
   125.46630955598600       0.94133482288100001       0.71072380725499995       0.74575776440312502        1.0779803129465000        1.1338357028136250       0.96970928961074998     
   127.20823637670200       0.93720877531500002       0.71598290058100000       0.75045372211162498        1.0744998713408751        1.1206060503782500       0.96392542697774997     
   128.95017206245299       0.93347795128199995       0.72117657129612500       0.75508984318187500        1.0711255530496249        1.1082528080272500       0.95863394701874993     
   130.69211625876400       0.93011771657400000       0.72630337797000000       0.75966485592187505        1.0678562170721251        1.0967219877611250       0.95380363853675010     
   132.43406862981001       0.92710477401600000       0.73136200583637501       0.76417760434387505        1.0646906013906250        1.0859630355096250       0.94940514934100007     
   134.17602885720200       0.92441709144299999       0.73635126471799994       0.76862704629800005        1.0616273323220000        1.0759285840821251       0.94541086696675003     
   135.91799663887400       0.92203383404399997       0.74127008669662497       0.77301225132100004        1.0586649333632501        1.0665742272540000       0.94179480852925002     
   137.65997168804699       0.91993530081999997       0.74611752366774997       0.77733239839624990        1.0558018337147501        1.0578583125946248       0.93853251880987498     
   139.40195373227601       0.91810286487000003       0.75089274456499999       0.78158677333762494        1.0530363762843751        1.0497417517976251       0.93560097599450009     
   141.14394251256400       0.91651891724900003       0.75559503248962501       0.78577476608899999        1.0503668253545000        1.0421878463125001       0.93297850430687501     
   142.88593778254400       0.91516681416599999       0.76022378156612502       0.78989586773099996        1.0477913739413749        1.0351621272258749       0.93064469299337493     
   144.62793930771801       0.91403082726499996       0.76477849365049999       0.79394966733700012        1.0453081508456250        1.0286322078368750       0.92858032108449995     
   146.36994686474901       0.91309609681399995       0.76925877482412497       0.79793584860599998        1.0429152275038751        1.0225676479140000       0.92676728747312498     
   148.11196024080800       0.91234858754000003       0.77366433174325011       0.80185418635174999        1.0406106246627500        1.0169398284183750       0.92518854582425014     
   149.85397923296100       0.91177504696900002       0.77799496784612499       0.80570454285549997        1.0383923188931250        1.0117218358311248       0.92382804392962492     
   151.59600364760101       0.91136296603099998       0.78225057941437504       0.80948686407724990        1.0362582490597501        1.0068883551420000       0.92267066710550005     
   153.33803329991900       0.91110054180599997       0.78643115156650001       0.81320117581650009        1.0342063226376250        1.0024155707657498       0.92170218530837500     
   155.08006801340801       0.91097664221399999       0.79053675415525004       0.81684757979087497        1.0322344220466251       0.99828107460387505       0.92090920362624995     
   156.82210761940499       0.91098077251599996       0.79456753764724997       0.82042624972262490        1.0303404108842500       0.99446378064137497       0.92027911587637501     
   158.56415195665701       0.91110304348399995       0.79852372897150004       0.82393742741725007        1.0285221400517499       0.99094384550487502       0.91980006104812506     
   160.30620087092200       0.91133414110699995       0.80240562740424992       0.82738141890575001        1.0267774538593750       0.98770259437474994       0.91946088231975009     
   162.04825421458699       0.91166529773600002       0.80621360049224999       0.83075859065887503        1.0251041959422500       0.98472245185312501       0.91925108846612502     
   163.79031184632100       0.91208826453600000       0.80994808005062491       0.83406936589812508        1.0235002150116250       0.98198687734900003       0.91916081745412503     
   165.53237363074300       0.91259528520099997       0.81360955826975001       0.83731422105275000        1.0219633704127500       0.97948030450799994       0.91918080203574992     
   167.27443943810701       0.91317907079700000       0.81719858392600009       0.84049368234224997        1.0204915373920000       0.97718808445987504       0.91930233719412491     
   169.01650914402100       0.91383277572199995       0.82071575874237501       0.84360832252825002        1.0190826120403749       0.97509643250912492       0.91951724932150003     
   170.75858262916600       0.91454997467800003       0.82416173388987501       0.84665875782949995        1.0177345158877502       0.97319237800987501       0.91981786697625001     
   172.50065977904299       0.91532464064899999       0.82753720666262509       0.84964564502749995        1.0164452000483750       0.97146371717250002       0.92019699314525005     
   174.24274048373300       0.91615112381999997       0.83084291728324999       0.85256967869625000        1.0152126489578750       0.96989896864850000       0.92064787889650013     
   175.98482463766700       0.91702413140600003       0.83407964589862504       0.85543158862912505        1.0140348835798749       0.96848733165025003       0.92116419837250008     
   177.72691213941701       0.91793870839699998       0.83724820971000002       0.85823213739587501        1.0129099641573749       0.96721864644599997       0.92174002503087493     
   179.46900289149201       0.91889021915799995       0.84034946025675006       0.86097211803112506        1.0118359924055000       0.96608335715637506       0.92236980910062494     
   181.21109680014999       0.91987432989600004       0.84338428082500005       0.86365235183024991        1.0108111132593751       0.96507247663337492       0.92304835618512493     
   182.95319377522000       0.92088699198000001       0.84635358397262506       0.86627368623449996        1.0098335161090000       0.96417755339349998       0.92377080697850000     
   184.69529372993199       0.92192442607799996       0.84925830915912504       0.86883699278975002        1.0089014355737500       0.96339064045724987       0.92453261807012499     
   186.43739658075901       0.92298310712800002       0.85209942044312503       0.87134316513999999        1.0080131518861251       0.96270426602500003       0.92532954377099996     
   188.17950224726701       0.92405975011399999       0.85487790425450005       0.87379311704925000        1.0071669908942500       0.96211140589337507       0.92615761897512505     
   189.92161065197399       0.92515129661499995       0.85759476720200001       0.87618778043112500        1.0063613237748750       0.96160545754912508       0.92701314297087500     
   191.66372172021300       0.92625490213999995       0.86025103391375002       0.87852810336200005        1.0055945664687500       0.96118021586425006       0.92789266422575001     
   193.40583538000999       0.92736792419400005       0.86284774489162497       0.88081504808099997        1.0048651789762499       0.96082985026237500       0.92879296604987505     
   195.14795156195800       0.92848791105700001       0.86538595437112509       0.88304958895262509        1.0041716645015000       0.96054888339212496       0.92971105315587499     
   196.89007019910900       0.92961259124600004       0.86786672817649990       0.88523271040300000        1.0035125685497501       0.96033217109212499       0.93064413903374998     
   198.63219122686101       0.93073986362000005       0.87029114157700005       0.88736540483062498        1.0028864780257500       0.96017488368850001       0.93158963412975004     
   200.37431458286099       0.93186778807299997       0.87266027713487504       0.88944867049175003        1.0022920203751251       0.96007248846000004       0.93254513475025003     
   202.11644020690500       0.93299457680099995       0.87497522255862503       0.89148350937675003        1.0017278628171251       0.96002073324275006       0.93350841266774998     
   203.85856804084500       0.93411858605499998       0.87723706855987493       0.89347092509187498        1.0011927116997501       0.96001563105925003       0.93447740537000001     
   205.60069802850600       0.93523830836199995       0.87944690674725012       0.89541192078174991        1.0006853119876249       0.96005344568887507       0.93545020688674996     
   207.34283011560100       0.93635236515900000       0.88160582753887495       0.89730749707312496        1.0002044469057501       0.96013067812587505       0.93642505915862495     
   209.08496424965099       0.93745949976900000       0.88371491815149994       0.89915865012050000       0.99974893773037499       0.96024405379337496       0.93740034388074989     
   210.82710037991100       0.93855857071200000       0.88577526064950007       0.90096636972275002       0.99931764370775000       0.96039051049474999       0.93837457477612507     
   212.56923845730199       0.93964854526499997       0.88778793009224999       0.90273163757424990       0.99890946210025011       0.96056718696425003       0.93934639024250000     
   214.31137843433800       0.94072849326499997       0.88975399280012502       0.90445542564987491       0.99852332830387502       0.96077141199762495       0.94031454632712497     
   216.05352026506699       0.94179758109900003       0.89167450474824994       0.90613869475449993       0.99815821602050003       0.96100069406749999       0.94127790999900007     
   217.79566390500500       0.94285506587400003       0.89355051010712505       0.90778239324212495       0.99781313744450006       0.96125271138862500       0.94223545264962505     
   219.53780931108199       0.94390028971999995       0.89538303995349999       0.90938745593662507       0.99748714340212485       0.96152530236799993       0.94318624383874994     
   221.27995644158301       0.94493267423399996       0.89717311114300002       0.91095480323237510       0.99717932343512494       0.96181645640799995       0.94412944520949993     
   223.02210525609701       0.94595171505200004       0.89892172537699988       0.91248534040499996       0.99688880575149996       0.96212430503787505       0.94506430459387492     
   224.76425571546400       0.94695697654400002       0.90062986843449999       0.91397995710837510       0.99661475704662494       0.96244711334137500       0.94599015027549993     
   226.50640778173300       0.94794808663899999       0.90229850960050006       0.91543952706337495       0.99635638212900002       0.96278327166887490       0.94690638541350003     
   228.24856141810699       0.94892473179900005       0.90392860125712504       0.91686490791487496       0.99611292335637502       0.96313128764300004       0.94781248263487505     
   229.99071658890600       0.94988665215900003       0.90552107864224995       0.91825694124562507       0.99588365984749994       0.96348977844249994       0.94870797878962498     
   231.73287325952401       0.95083363684099997       0.90707685975725005       0.91961645272137504       0.99566790649475001       0.96385746337962508       0.94959246988699997     
   233.47503139638701       0.95176551948099997       0.90859684540287500       0.92094425234400012       0.99546501274012500       0.96423315679787502       0.95046560624500009     
   235.21719096691299       0.95268217398900001       0.91008191932950000       0.92224113478499992       0.99527436117200008       0.96461576127862503       0.95132708784050002     
   236.95935193948301       0.95358351055900004       0.91153294846562505       0.92350787977025006       0.99509536593500014       0.96500426120524996       0.95217665990987499     
   238.70151428339699       0.95446947196300003       0.91295078321837497       0.92474525248500006       0.99492747100587509       0.96539771669124996       0.95301410880774995     
   240.44367796884700       0.95534003013500002       0.91433625780137495       0.92595400398062511       0.99477014834812505       0.96579525788162490       0.95383925814074999     
   242.18584296688101       0.95619518307700002       0.91569019058649992       0.92713487154750007       0.99462289601825005       0.96619607966362497       0.95465196519862494     
   243.92800924937700       0.95703495208000000       0.91701338443299996       0.92828857903112505       0.99448523623337493       0.96659943678274995       0.95545211769387506     
   245.67017678900700       0.95785937927200004       0.91830662699887511       0.92941583708612496       0.99435671347687504       0.96700463937087500       0.95623963081899999     
   247.41234555921599       0.95866852549299997       0.91957069099124999       0.93051734333300007       0.99423689266662507       0.96741104890562513       0.95701444462287499     
   249.15451553418799       0.95946246847600003       0.92080633436199988       0.93159378242962498       0.99412535743262498       0.96781807456187496       0.95777652170049987     
   250.89668668882899       0.96024130132999996       0.92201430042462496       0.93264582603375001       0.99402170854550009       0.96822516998212493       0.95852584519525008     
   252.63885899873199       0.96100513129400000       0.92319531789437492       0.93367413267387500       0.99392556252249997       0.96863183040137502       0.95926241709212501     
   254.38103244016199       0.96175407873100005       0.92435010084525004       0.93467934752274995       0.99383655043124997       0.96903759014625002       0.95998625677799998     
   256.12320699002800       0.96248827633000000       0.92547934858837499       0.93566210209437495       0.99375431691437499       0.96944202043812511       0.96069739984850000     
   257.86538262586498       0.96320786848499995       0.92658374548250000       0.93662301387025004       0.99367851943587493       0.96984472747875006       0.96139589712362494     
   259.60755932580901       0.96391301079799996       0.92766396067924994       0.93756268588375002       0.99360882774212511       0.97024535078112495       0.96208181384737501     
   261.34973706858000       0.96460386966099998       0.92872064782762509       0.93848170627912497       0.99354492353587498       0.97064356168900001       0.96275522901349997     
   263.09191583346200       0.96528062190099995       0.92975444474837510       0.93938064786762498       0.99348650033687513       0.97103906204325008       0.96341623479937499     
   264.83409560028201       0.96594345440800000       0.93076597310012499       0.94026006771375004       0.99343326350187500       0.97143158295162502       0.96406493605612509     
   266.57627634939701       0.96659256374799996       0.93175583805587503       0.94112050676312498       0.99338493037299991       0.97182088362175012       0.96470144982287498     
   268.31845806167200       0.96722815570099996       0.93272462801237510       0.94196248954262507       0.99334123051862500       0.97220675020199998       0.96532590482762504     
   270.06064071846799       0.96785044471500004       0.93367291435537492       0.94278652396162510       0.99330190602099999       0.97258899461025006       0.96593844094112502     
   271.80282430162202       0.96845965324200001       0.93460125128700000       0.94359310120825002       0.99326671177887504       0.97296745331137502       0.96653920856525000     
   273.54500879343402       0.96905601096399996       0.93551017574850004       0.94438269577925005       0.99323541577512509       0.97334198602462496       0.96712836793500001     
   275.28719417665297       0.96963975388000001       0.93640020743662500       0.94515576563674997       0.99320779928237501       0.97371247434112496       0.96770608831149996     
   277.02938043445999       0.97021112328400005       0.93727184893524995       0.94591275250237494       0.99318365696287503       0.97407882024562498       0.96827254707237498     
   278.77156755046002       0.97077036462499999       0.93812558595737505       0.94665408227837500       0.99316279684900000       0.97444094454762498       0.96882792870087497     
   280.51375550866197       0.97131772628400004       0.93896188770525002       0.94738016560987492       0.99314504016812499       0.97479878522099994       0.96937242366862497     
   282.25594429347001       0.97185345827699998       0.93978120734299997       0.94809139854487490       0.99313022101850001       0.97515229567462502       0.96990622724662501     
   283.99813388967198       0.97237781093099995       0.94058398257575004       0.94878816330975002       0.99311818586799994       0.97550144297899999       0.97042953825012512     
   285.74032428242799       0.97289103355999995       0.94137063632274998       0.94947082915362502       0.99310879290687493       0.97584620606537498       0.97094255775325000     
   287.48251545725401       0.97339337316999996       0.94214157747212490       0.95013975325424993       0.99310191124350000       0.97618657394137498       0.97144548779450002     
   289.22470740001802       0.97388507323800000       0.94289720168987501       0.95079528165325000       0.99309741997300005       0.97652254395075000       0.97193853011812492     
   290.96690009692702       0.97436637260699999       0.94363789227674999       0.95143775019462495       0.99309520714587496       0.97685412010824990       0.97242188496812498     
   292.70909353451401       0.97483750451300000       0.94436402103774997       0.95206748544387498       0.99309516865774994       0.97718131156300003       0.97289574997812500     
   294.45128769963100       0.97529869577999995       0.94507594915300008       0.95268480555262491       0.99309720710574989       0.97750413119112500       0.97336031918762500     
   296.19348257944102       0.97575016621800004       0.94577402801237498       0.95329002105749994       0.99310123064312494       0.97782259437812502       0.97381578220037501     
   297.93567816140700       0.97619212821400003       0.94645860000887505       0.95388343558112498       0.99310715186125009       0.97813671799424995       0.97426232352162501     
   299.67787443328200       0.97662478655399998       0.94712999925749997       0.95446534641799996       0.99311488675125004       0.97844651958562490       0.97470012207849999     
   301.42007138310299       0.97704833845600003       0.94778855222912495       0.95503604500362504       0.99312435376325015       0.97875201678737489       0.97512935093712505     
   303.16226899918303       0.97746297380799996       0.94843457828275013       0.95559581724162501       0.99313547299524996       0.97905322697612496       0.97555017722387505     
   304.90446727009999       0.97786887561199998       0.94906839008574995       0.95614494370199998       0.99314816554100005       0.97935016712825007       0.97596276223175005     
   306.64666618469403       0.97826622059000001       0.94969029392262494       0.95668369967900002       0.99316235300612499       0.97964285389812500       0.97636726172300004     
   308.38886573205400       0.97865517993600004       0.95030058987624999       0.95721235512775005       0.99317795720337498       0.97993130387850003       0.97676382638174997     
   310.13106590151801       0.97903592017700003       0.95089957190125007       0.95773117448262501       0.99319490002987498       0.98021553402212502       0.97715260241287505     
   311.87326668266002       0.97940860409099995       0.95148752778449996       0.95824041638074997       0.99321310351999992       0.98049556218962497       0.97753373224862505     
   313.61546806528497       0.97977339166800004       0.95206473901387501       0.95874033331150010       0.99323249006300007       0.98077140778725003       0.97790735532612505     
   315.35767003942402       0.98013044103900004       0.95263148056237501       0.95923117120750001       0.99325298275787499       0.98104309245249999       0.97827360890587500     
   317.09987259532897       0.98047990935499996       0.95318802061249996       0.95971316901237502       0.99327450589325017       0.98131064075049990       0.97863262888525004     
   318.84207572346298       0.98082195356599999       0.95373462023200006       0.96018655824812504       0.99329698550250001       0.98157408083350006       0.97898455057837497     
   320.58427941449600       0.98115673107400003       0.95427153304050005       0.96065156260437501       0.99332034998687502       0.98183344503287495       0.97932950941887498     
   322.32648365930100       0.98148440021600003       0.95479900486625002       0.96110839758287492       0.99334453074387508       0.98208877034312503       0.97966764155362507     
   324.06868844894598       0.98180512057299996       0.95531727343699990       0.96155727021112491       0.99336946278799998       0.98234009876662498       0.97999908430737503     
   325.81089377469198       0.98211905307900005       0.95582656811050004       0.96199837884825001       0.99339508531700005       0.98258747750462505       0.98032397649049996     
   327.55309962798299       0.98242635993399996       0.95632710967612500       0.96243191310475007       0.99342134219824996       0.98283095896475003       0.98064245853224996     
   329.29530600044700       0.98272720431200000       0.95681911022825006       0.96285805387674994       0.99344818234699983       0.98307060059487494       0.98095467244062506     
   331.03751288388702       0.98302174988699997       0.95730277314487489       0.96327697350550001       0.99347555997449999       0.98330646451962500       0.98126076158474995     
   332.77972027027698       0.98331016019799999       0.95777829316037510       0.96368883606724998       0.99350343469412505       0.98353861701937495       0.98156087030624994     
   334.52192815175999       0.98359259787200004       0.95824585655012506       0.96409379778100002       0.99353177147625016       0.98376712783275000       0.98185514337599999     
   336.26413652063798       0.98386922374399999       0.95870564142375003       0.96449200753087505       0.99356054044425002       0.98399206933850003       0.98214372532512506     
   338.00634536937798       0.98414019591500002       0.95915781811750001       0.96488360748587487       0.99358971653062500       0.98421351563000004       0.98242675967225002     
   339.74855469059497       0.98440566878600000       0.95960254968662495       0.96526873379700007       0.99361927899550007       0.98443154151387502       0.98270438807512495     
   341.49076447705897       0.98466579211299998       0.96003999247825011       0.96564751735812504       0.99364921083125002       0.98464622148512504       0.98297674946100000     
   343.23297472168503       0.98492071012500004       0.96047029677050011       0.96602008459087496       0.99367949807387501       0.98485762870925009       0.98324397914824990     
   344.97518541753101       0.98517056074099996       0.96089360745787500       0.96638655824349995       0.99371012905650002       0.98506583405287496       0.98350620802262501     
   346.71739655779601       0.98541547493000003       0.96131006476775005       0.96674705817112505       0.99374109362512497       0.98527090520100002       0.98376356178699997     
